tarih,urun_kodu,urun_adi,satis_adedi,birim_fiyat,promosyon_var_mi,resmi_tatil_mi,yil,ay,ayin_gunu,haftanin_gunu,hafta_numarasi,ceyrek,hafta_sonu_mu,yaz_mevsimi_mi,fiyat_endeksi,lag_1,lag_7,lag_14,lag_28,hareketli_ortalama_7,hareketli_ortalama_28,hareketli_std_7
2022-07-26,TON160,Ton Balığı Konservesi 160g,824.1875,52.42,1,0,2022,7,26,1,30,3,0,1,0.9265576668139638,724.0,705.0,293.0,767.0,659.0,623.9866071428571,106.49726131063893
2022-07-26,TON80,Ton Balığı Konservesi 80g,1153.0,30.21,0,0,2022,7,26,1,30,3,0,1,0.9149000605693518,1249.0,1358.75,457.0,1358.75,1148.9285714285713,1031.669642857143,215.9737982895596
2022-07-26,ZEYTY,Zeytinyağı 1L,315.0,225.35,0,0,2022,7,26,1,30,3,0,1,0.9082115869017632,411.0,330.0,134.0,361.0,312.42857142857144,289.625,56.032303607999566
2022-07-27,SARDL,Sardalya Konservesi,539.0,24.02,0,0,2022,7,27,2,30,3,0,1,0.9050489826676714,653.0,621.0,422.0,653.0,586.8571428571429,523.8928571428571,88.66496597008502
2022-07-27,SOMON,Somon Konservesi,220.0,68.18,0,0,2022,7,27,2,30,3,0,1,0.8894977168949771,218.0,217.0,218.0,248.0,195.0,188.42857142857142,30.484968973796388
2022-07-27,TON160,Ton Balığı Konservesi 160g,819.0,51.79,0,0,2022,7,27,2,30,3,0,1,0.9154220061864781,824.1875,791.0,486.5,644.0,676.0267857142857,626.0290178571429,123.2825549526558
2022-07-27,TON80,Ton Balığı Konservesi 80g,1358.75,29.89,0,0,2022,7,27,2,30,3,0,1,0.9052089642640823,1153.0,1358.75,1181.0,1358.75,1119.5357142857142,1024.3214285714287,195.70899041324512
2022-07-27,ZEYTY,Zeytinyağı 1L,439.0,226.32,1,0,2022,7,27,2,30,3,0,1,0.9121209068010075,315.0,318.0,328.0,353.0,310.2857142857143,287.98214285714283,55.53291602198424
2022-07-28,SARDL,Sardalya Konservesi,609.0,23.41,0,0,2022,7,28,3,30,3,0,1,0.8820648078372268,539.0,653.0,583.0,653.0,575.1428571428571,519.8214285714286,88.81897051761888
2022-07-28,SOMON,Somon Konservesi,212.0,68.95,0,0,2022,7,28,3,30,3,0,1,0.8995433789954338,220.0,214.0,232.0,229.0,195.42857142857142,187.42857142857142,30.864527335098497
2022-07-28,TON160,Ton Balığı Konservesi 160g,626.0,50.84,0,0,2022,7,28,3,30,3,0,1,0.8986301369863013,819.0,571.0,680.0,768.0,680.0267857142857,632.2790178571429,127.99871752868437
2022-07-28,TON80,Ton Balığı Konservesi 80g,1250.0,30.95,0,0,2022,7,28,3,30,3,0,1,0.9373107207752875,1358.75,1227.0,1270.0,1070.0,1119.5357142857142,1024.3214285714287,195.70899041324512
2022-07-28,ZEYTY,Zeytinyağı 1L,298.0,228.52,0,0,2022,7,28,3,30,3,0,1,0.9209874055415618,439.0,312.0,344.0,346.0,327.57142857142856,291.05357142857144,74.07171557091851
2022-07-29,SARDL,Sardalya Konservesi,581.0,24.63,0,0,2022,7,29,4,30,3,0,1,0.928033157498116,609.0,601.0,653.0,653.0,568.8571428571429,518.25,83.80618229269432
2022-07-29,SOMON,Somon Konservesi,239.0,68.76,0,0,2022,7,29,4,30,3,0,1,0.8970645792563601,212.0,202.0,209.0,210.0,195.14285714285714,186.82142857142858,30.672618470054342
2022-07-29,TON160,Ton Balığı Konservesi 160g,724.0,51.37,0,0,2022,7,29,4,30,3,0,1,0.9079982324348209,626.0,743.0,824.1875,638.0,687.8839285714286,627.2075892857143,121.72505962770721
2022-07-29,TON80,Ton Balığı Konservesi 80g,1220.0,29.95,0,0,2022,7,29,4,30,3,0,1,0.9070260448213203,1250.0,1142.0,1263.0,1142.0,1122.8214285714287,1030.75,197.9936191251778
2022-07-29,ZEYTY,Zeytinyağı 1L,355.0,235.06,0,0,2022,7,29,4,30,3,0,1,0.9473450881612091,298.0,322.0,368.0,337.0,325.57142857142856,289.3392857142857,74.74814856761148
2022-07-30,SARDL,Sardalya Konservesi,455.0,23.8,0,0,2022,7,30,5,30,3,1,1,0.8967596081386587,581.0,497.0,431.0,444.0,566.0,515.6785714285714,82.86334131166475
2022-07-30,SOMON,Somon Konservesi,136.0,70.0,0,0,2022,7,30,5,30,3,1,1,0.91324200913242,239.0,159.0,167.0,160.0,200.42857142857142,187.85714285714286,34.94212902718395
2022-07-30,TON160,Ton Balığı Konservesi 160g,513.0,52.05,0,0,2022,7,30,5,30,3,1,1,0.9200176756517896,724.0,518.0,585.0,526.0,685.1696428571429,630.2790178571429,120.4968593680323
2022-07-30,TON80,Ton Balığı Konservesi 80g,1070.0,30.3,1,0,2022,7,30,5,30,3,1,1,0.917625681405209,1220.0,877.0,1040.5,818.0,1133.9642857142858,1033.5357142857142,201.41811966298292
2022-07-30,ZEYTY,Zeytinyağı 1L,224.0,216.94,0,0,2022,7,30,5,30,3,1,1,0.8743173803526448,355.0,239.0,236.0,238.0,330.2857142857143,289.98214285714283,75.52199301244265
2022-07-31,SARDL,Sardalya Konservesi,618.0,23.26,1,0,2022,7,31,6,30,3,1,1,0.8764129615674454,455.0,430.0,482.0,438.0,560.0,516.0714285714286,89.91292083640391
2022-07-31,SOMON,Somon Konservesi,165.0,70.74,0,0,2022,7,31,6,30,3,1,1,0.9228962818003913,136.0,144.0,147.0,155.0,197.14285714285714,187.0,40.17639676654503
2022-07-31,TON160,Ton Balığı Konservesi 160g,611.0,52.1,0,0,2022,7,31,6,30,3,1,1,0.9209014582412727,513.0,561.0,561.0,824.1875,684.4553571428571,629.8147321428571,121.66215770550578
2022-07-31,TON80,Ton Balığı Konservesi 80g,748.0,29.79,0,0,2022,7,31,6,30,3,1,1,0.9021804966686855,1070.0,830.0,818.0,732.0,1161.5357142857142,1042.5357142857142,171.3451942577861
2022-07-31,ZEYTY,Zeytinyağı 1L,260.0,228.23,0,0,2022,7,31,6,30,3,1,1,0.9198186397984887,224.0,255.0,224.0,269.0,328.14285714285717,289.48214285714283,78.6901700159738
2022-08-01,SARDL,Sardalya Konservesi,653.0,23.33,0,0,2022,8,1,0,31,3,0,1,0.8790504898266767,618.0,653.0,638.0,653.0,586.8571428571429,522.5,70.61734577148644
2022-08-01,SOMON,Somon Konservesi,237.0,70.17,0,0,2022,8,1,0,31,3,0,1,0.9154598825831702,165.0,211.0,229.0,274.0,200.14285714285714,187.35714285714286,36.126760955597
2022-08-01,TON160,Ton Balığı Konservesi 160g,824.1875,52.17,1,0,2022,8,1,0,31,3,0,1,0.9221387538665489,611.0,724.0,824.1875,698.0,691.5982142857143,622.2008928571429,114.46062287524003
2022-08-01,TON80,Ton Balığı Konservesi 80g,1271.0,30.19,0,0,2022,8,1,0,31,3,0,1,0.9142943670502726,748.0,1249.0,1246.0,974.0,1149.8214285714287,1043.107142857143,198.44828851437856
2022-08-01,ZEYTY,Zeytinyağı 1L,351.0,218.92,0,0,2022,8,1,0,31,3,0,1,0.8822972292191436,260.0,411.0,347.0,345.0,328.85714285714283,289.1607142857143,77.93464905810207
2022-08-02,SARDL,Sardalya Konservesi,579.0,23.69,0,0,2022,8,2,1,31,3,0,1,0.8926149208741523,653.0,653.0,620.0,612.0,586.8571428571429,522.5,70.61734577148644
2022-08-02,SOMON,Somon Konservesi,232.0,69.57,0,0,2022,8,2,1,31,3,0,1,0.9076320939334637,237.0,218.0,227.0,228.0,203.85714285714286,186.03571428571428,38.675696810911006
2022-08-02,TON160,Ton Balığı Konservesi 160g,633.0,51.23,0,0,2022,8,2,1,31,3,0,1,0.9055236411842685,824.1875,824.1875,705.0,824.1875,705.9107142857143,626.7075892857143,124.96900583006403
2022-08-02,TON80,Ton Balığı Konservesi 80g,1358.75,29.67,0,0,2022,8,2,1,31,3,0,1,0.8985463355542095,1271.0,1153.0,1358.75,1281.0,1152.9642857142858,1053.7142857142858,200.4449440500768
2022-08-02,ZEYTY,Zeytinyağı 1L,330.0,215.95,0,0,2022,8,2,1,31,3,0,1,0.8703274559193954,351.0,315.0,330.0,352.0,320.2857142857143,289.375,70.3223868710249
2022-08-03,SARDL,Sardalya Konservesi,653.0,24.21,0,0,2022,8,3,2,31,3,0,1,0.9122079879427281,579.0,539.0,621.0,536.0,576.2857142857143,521.3214285714286,64.32395687900085
2022-08-03,SOMON,Somon Konservesi,236.0,68.93,0,0,2022,8,3,2,31,3,0,1,0.8992824527071103,232.0,220.0,217.0,202.0,205.85714285714286,186.17857142857142,39.872415575301055
2022-08-03,TON160,Ton Balığı Konservesi 160g,683.0,49.02,0,0,2022,8,3,2,31,3,0,1,0.8664604507291207,633.0,819.0,791.0,726.0,678.5982142857143,619.8794642857143,115.331608947076
2022-08-03,TON80,Ton Balığı Konservesi 80g,1067.0,29.24,0,0,2022,8,3,2,31,3,0,1,0.8855239248940036,1358.75,1358.75,1358.75,1249.0,1182.357142857143,1056.4910714285713,215.00745418971704
2022-08-03,ZEYTY,Zeytinyağı 1L,318.0,229.77,0,0,2022,8,3,2,31,3,0,1,0.9260251889168766,330.0,439.0,318.0,327.5,322.42857142857144,288.5892857142857,70.36300434853804
2022-08-04,SARDL,Sardalya Konservesi,636.0,24.27,0,0,2022,8,4,3,31,3,0,1,0.9144687264506406,653.0,609.0,653.0,577.0,592.5714285714286,525.5,67.65564066865286
2022-08-04,SOMON,Somon Konservesi,197.0,69.9,0,0,2022,8,4,3,31,3,0,1,0.9119373776908024,236.0,212.0,214.0,241.0,208.14285714285714,187.39285714285714,41.2529941193304
2022-08-04,TON160,Ton Balığı Konservesi 160g,742.0,48.74,0,0,2022,8,4,3,31,3,0,1,0.8615112682280159,683.0,626.0,571.0,713.0,659.1696428571429,618.34375,97.87126638715796
2022-08-04,TON80,Ton Balığı Konservesi 80g,1310.0,30.11,0,0,2022,8,4,3,31,3,0,1,0.911871592973955,1067.0,1250.0,1227.0,1203.0,1140.6785714285713,1049.9910714285713,203.0608854858217
2022-08-04,ZEYTY,Zeytinyağı 1L,336.0,218.07,0,0,2022,8,4,3,31,3,0,1,0.8788715365239295,318.0,298.0,312.0,303.0,305.14285714285717,288.25,48.38191318880964
2022-08-05,SARDL,Sardalya Konservesi,645.0,24.2,0,0,2022,8,5,4,31,3,0,1,0.9118311981914092,636.0,581.0,601.0,539.0,596.4285714285714,527.6071428571429,69.49306234643775
2022-08-05,SOMON,Somon Konservesi,76.5,71.06,1,0,2022,8,5,4,31,3,0,1,0.9270711024135682,197.0,239.0,202.0,212.0,206.0,185.82142857142858,41.40853374205193
2022-08-05,TON160,Ton Balığı Konservesi 160g,637.0,51.02,0,0,2022,8,5,4,31,3,0,1,0.9018117543084402,742.0,724.0,743.0,640.0,675.7410714285714,619.3794642857143,101.08665082345055
2022-08-05,TON80,Ton Balığı Konservesi 80g,1164.0,31.0,0,0,2022,8,5,4,31,3,0,1,0.938824954572986,1310.0,1220.0,1142.0,1096.0,1149.25,1053.8125,209.60543289714678
2022-08-05,ZEYTY,Zeytinyağı 1L,349.0,222.19,0,0,2022,8,5,4,31,3,0,1,0.8954760705289673,336.0,355.0,322.0,332.0,310.57142857142856,289.42857142857144,49.56429206211907
2022-08-06,SARDL,Sardalya Konservesi,433.0,24.32,0,0,2022,8,6,5,31,3,1,1,0.9163526752072344,645.0,455.0,497.0,203.0,605.5714285714286,531.3928571428571,71.31118926427958
2022-08-06,SOMON,Somon Konservesi,152.0,69.26,0,0,2022,8,6,5,31,3,1,1,0.9035877364644488,76.5,136.0,159.0,76.5,182.78571428571428,180.98214285714286,60.82341732620832
2022-08-06,TON160,Ton Balığı Konservesi 160g,479.0,51.56,0,0,2022,8,6,5,31,3,1,1,0.9113566062748564,637.0,513.0,518.0,255.6875,663.3125,619.2723214285714,99.5001897506558
2022-08-06,TON80,Ton Balığı Konservesi 80g,861.0,30.64,0,0,2022,8,6,5,31,3,1,1,0.9279224712295577,1164.0,1070.0,877.0,428.75,1141.25,1056.2410714285713,207.5133027864325
2022-08-06,ZEYTY,Zeytinyağı 1L,223.0,221.0,0,0,2022,8,6,5,31,3,1,1,0.8906801007556675,349.0,224.0,239.0,123.0,309.7142857142857,290.0357142857143,48.71247029154602
2022-08-07,SARDL,Sardalya Konservesi,419.0,24.43,0,0,2022,8,7,6,31,3,1,1,0.9204973624717407,433.0,618.0,430.0,261.0,602.4285714285714,539.6071428571429,79.11143436709531
2022-08-07,SOMON,Somon Konservesi,161.0,69.14,0,0,2022,8,7,6,31,3,1,1,0.9020221787345074,152.0,165.0,144.0,76.5,185.07142857142858,183.67857142857142,59.04689419677987
2022-08-07,TON160,Ton Balığı Konservesi 160g,538.0,51.9,0,0,2022,8,7,6,31,3,1,1,0.9173663278833406,479.0,611.0,561.0,255.6875,658.4553571428571,627.2477678571429,108.4848942674787
2022-08-07,TON80,Ton Balığı Konservesi 80g,924.0,29.9,0,0,2022,8,7,6,31,3,1,1,0.9055118110236219,861.0,748.0,830.0,428.75,1111.392857142857,1071.6785714285713,232.94991669987
2022-08-07,ZEYTY,Zeytinyağı 1L,241.0,215.95,0,0,2022,8,7,6,31,3,1,1,0.8703274559193954,223.0,260.0,255.0,123.0,309.57142857142856,293.60714285714283,49.00631640532717
2022-08-08,SARDL,Sardalya Konservesi,653.0,24.65,0,0,2022,8,8,0,32,3,0,1,0.9287867370007535,419.0,653.0,653.0,249.0,574.0,545.25,104.32161808561123
2022-08-08,SOMON,Somon Konservesi,194.0,68.3,0,0,2022,8,8,0,32,3,0,1,0.8910632746249184,161.0,237.0,211.0,82.0,184.5,186.69642857142858,59.29235476293159
2022-08-08,TON160,Ton Balığı Konservesi 160g,699.0,50.73,0,0,2022,8,8,0,32,3,0,1,0.8966858152894387,538.0,824.1875,724.0,325.0,648.0267857142857,637.3303571428571,116.98292620002834
2022-08-08,TON80,Ton Balığı Konservesi 80g,1056.0,30.41,0,0,2022,8,8,0,32,3,0,1,0.9209569957601453,924.0,1271.0,1249.0,428.75,1136.5357142857142,1089.3660714285713,193.3177667173188
2022-08-08,ZEYTY,Zeytinyağı 1L,301.0,224.4,0,0,2022,8,8,0,32,3,0,1,0.904382871536524,241.0,351.0,411.0,132.0,306.85714285714283,297.82142857142856,52.60363920056146
2022-08-09,SARDL,Sardalya Konservesi,652.0,25.18,0,0,2022,8,9,1,32,3,0,1,0.9487565938206481,653.0,579.0,653.0,261.0,574.0,559.6785714285714,104.32161808561123
2022-08-09,SOMON,Somon Konservesi,228.0,68.22,0,0,2022,8,9,1,32,3,0,1,0.8900195694716242,194.0,232.0,218.0,88.0,178.35714285714286,190.69642857142858,55.020234373148554
2022-08-09,TON160,Ton Balığı Konservesi 160g,632.0,51.69,0,0,2022,8,9,1,32,3,0,1,0.913654441007512,699.0,633.0,824.1875,293.0,630.1428571428571,650.6875,92.58946767213526
2022-08-09,TON80,Ton Balığı Konservesi 80g,1342.0,30.91,0,0,2022,8,9,1,32,3,0,1,0.936099333737129,1056.0,1358.75,1153.0,457.0,1105.8214285714287,1111.767857142857,185.30710513708286
2022-08-09,ZEYTY,Zeytinyağı 1L,360.0,226.06,0,0,2022,8,9,1,32,3,0,1,0.911073047858942,301.0,330.0,315.0,134.0,299.7142857142857,303.85714285714283,48.87301329539044
2022-08-10,SARDL,Sardalya Konservesi,548.0,24.57,0,0,2022,8,10,2,32,3,0,1,0.9257724189902035,652.0,653.0,539.0,422.0,584.4285714285714,573.6428571428571,108.470974831761
2022-08-10,SOMON,Somon Konservesi,241.0,69.5,0,0,2022,8,10,2,32,3,0,1,0.9067188519243313,228.0,236.0,220.0,218.0,177.78571428571428,195.69642857142858,54.387389119520186
2022-08-10,TON160,Ton Balığı Konservesi 160g,824.1875,51.71,1,0,2022,8,10,2,32,3,0,1,0.9140079540433054,632.0,683.0,819.0,486.5,630.0,662.7946428571429,92.58509599282087
2022-08-10,TON80,Ton Balığı Konservesi 80g,1247.0,29.66,0,0,2022,8,10,2,32,3,0,1,0.8982434887946699,1342.0,1067.0,1358.75,1181.0,1103.4285714285713,1143.375,181.56711995187675
2022-08-10,ZEYTY,Zeytinyağı 1L,340.0,224.29,0,0,2022,8,10,2,32,3,0,1,0.9039395465994962,360.0,318.0,439.0,328.0,304.0,311.92857142857144,53.10367218940689
2022-08-11,SARDL,Sardalya Konservesi,653.0,24.6,0,0,2022,8,11,3,32,3,0,1,0.9269027882441598,548.0,636.0,609.0,583.0,569.4285714285714,578.1428571428571,104.59900755242613
2022-08-11,SOMON,Somon Konservesi,236.0,69.65,0,0,2022,8,11,3,32,3,0,1,0.908675799086758,241.0,197.0,212.0,232.0,178.5,196.51785714285714,55.30446033850561
2022-08-11,TON160,Ton Balığı Konservesi 160g,688.0,52.09,0,0,2022,8,11,3,32,3,0,1,0.9207247017233761,824.1875,742.0,626.0,680.0,650.1696428571429,674.8549107142857,117.95767864320113
2022-08-11,TON80,Ton Balığı Konservesi 80g,1234.0,30.34,0,0,2022,8,11,3,32,3,0,1,0.9188370684433675,1247.0,1310.0,1250.0,1270.0,1129.142857142857,1145.732142857143,188.1740582292799
2022-08-11,ZEYTY,Zeytinyağı 1L,300.0,226.56,0,0,2022,8,11,3,32,3,0,1,0.913088161209068,340.0,336.0,298.0,344.0,307.14285714285717,312.35714285714283,54.69743617217825
2022-08-12,SARDL,Sardalya Konservesi,653.0,24.88,0,0,2022,8,12,4,32,3,0,1,0.9374529012810852,653.0,645.0,581.0,653.0,571.8571428571429,580.6428571428571,106.58084344982599
2022-08-12,SOMON,Somon Konservesi,214.0,68.8,0,0,2022,8,12,4,32,3,0,1,0.8975864318330071,236.0,76.5,239.0,209.0,184.07142857142858,196.66071428571428,59.29898015665236
2022-08-12,TON160,Ton Balığı Konservesi 160g,679.0,50.04,0,0,2022,8,12,4,32,3,0,1,0.8844896155545735,688.0,637.0,724.0,824.1875,642.4553571428571,675.140625,112.59502187438265
2022-08-12,TON80,Ton Balığı Konservesi 80g,1144.0,29.72,0,0,2022,8,12,4,32,3,0,1,0.9000605693519078,1234.0,1164.0,1220.0,1263.0,1118.2857142857142,1144.4464285714287,177.91263238428283
2022-08-12,ZEYTY,Zeytinyağı 1L,320.0,234.67,0,0,2022,8,12,4,32,3,0,1,0.9457732997481108,300.0,349.0,355.0,368.0,302.0,310.7857142857143,53.20400987394326
2022-08-13,SARDL,Sardalya Konservesi,408.0,23.99,0,0,2022,8,13,5,32,3,1,1,0.9039186134137152,653.0,433.0,455.0,431.0,573.0,580.6428571428571,107.5344905910043
2022-08-13,SOMON,Somon Konservesi,211.0,69.8,1,0,2022,8,13,5,32,3,1,1,0.9106327462491846,214.0,152.0,136.0,167.0,203.71428571428572,196.83928571428572,35.87345483647695
2022-08-13,TON160,Ton Balığı Konservesi 160g,552.0,50.98,0,0,2022,8,13,5,32,3,1,1,0.9011047282368536,679.0,479.0,513.0,585.0,648.4553571428571,669.9553571428571,113.37223624367964
2022-08-13,TON80,Ton Balığı Konservesi 80g,944.0,30.05,0,0,2022,8,13,5,32,3,1,1,0.9100545124167171,1144.0,861.0,1070.0,1040.5,1115.4285714285713,1140.1964285714287,177.2153653447858
2022-08-13,ZEYTY,Zeytinyağı 1L,252.0,228.42,0,0,2022,8,13,5,32,3,1,1,0.9205843828715364,320.0,223.0,224.0,236.0,297.85714285714283,309.07142857142856,49.96474947876924
2022-08-14,SARDL,Sardalya Konservesi,446.0,23.68,0,0,2022,8,14,6,32,3,1,1,0.8922381311228335,408.0,419.0,618.0,482.0,569.4285714285714,579.8214285714286,113.22375655143742
2022-08-14,SOMON,Somon Konservesi,147.0,69.47,0,0,2022,8,14,6,32,3,1,1,0.9063274624918459,211.0,161.0,165.0,147.0,212.14285714285714,198.41071428571428,27.697343864400445
2022-08-14,TON160,Ton Balığı Konservesi 160g,470.0,51.73,0,0,2022,8,14,6,32,3,1,1,0.9143614670790985,552.0,538.0,611.0,561.0,658.8839285714286,668.7767857142857,97.42246134594542
2022-08-14,TON80,Ton Balığı Konservesi 80g,838.0,30.4,0,0,2022,8,14,6,32,3,1,1,0.9206541490006056,944.0,924.0,748.0,818.0,1127.2857142857142,1136.75,159.2175809866433
2022-08-14,ZEYTY,Zeytinyağı 1L,249.0,224.9,0,0,2022,8,14,6,32,3,1,1,0.9063979848866499,252.0,241.0,260.0,224.0,302.0,309.64285714285717,43.50861983561401
2022-08-15,SARDL,Sardalya Konservesi,537.5,23.33,0,0,2022,8,15,0,33,3,0,1,0.8790504898266767,446.0,653.0,653.0,638.0,573.2857142857143,578.5357142857143,107.56349177069741
2022-08-15,SOMON,Somon Konservesi,233.0,67.62,0,0,2022,8,15,0,33,3,0,1,0.8821917808219178,147.0,194.0,237.0,229.0,210.14285714285714,198.41071428571428,32.1529084813413
2022-08-15,TON160,Ton Balığı Konservesi 160g,748.0,53.27,0,0,2022,8,15,0,33,3,0,1,0.9415819708351746,470.0,699.0,824.1875,824.1875,649.1696428571429,665.5267857142857,113.54181219955657
2022-08-15,TON80,Ton Balığı Konservesi 80g,933.0,30.54,0,0,2022,8,15,0,33,3,0,1,0.924894003634161,838.0,1056.0,1271.0,1246.0,1115.0,1137.4642857142858,179.53922505495424
2022-08-15,ZEYTY,Zeytinyağı 1L,295.0,226.71,0,0,2022,8,15,0,33,3,0,1,0.9136926952141058,249.0,301.0,351.0,347.0,303.14285714285717,310.5357142857143,41.707028070532395
2022-08-16,SARDL,Sardalya Konservesi,629.0,24.22,0,0,2022,8,16,1,33,3,0,1,0.9125847776940467,537.5,652.0,579.0,620.0,556.7857142857143,574.9464285714286,102.01301270869745
2022-08-16,SOMON,Somon Konservesi,211.0,70.58,0,0,2022,8,16,1,33,3,0,1,0.9208088714938029,233.0,228.0,232.0,227.0,215.71428571428572,198.55357142857142,32.26822113532254
2022-08-16,TON160,Ton Balığı Konservesi 160g,624.0,51.24,0,0,2022,8,16,1,33,3,0,1,0.9057003977021653,748.0,632.0,633.0,705.0,656.1696428571429,662.8058035714286,118.52695453310487
2022-08-16,TON80,Ton Balığı Konservesi 80g,1040.0,30.78,0,0,2022,8,16,1,33,3,0,1,0.9321623258631132,933.0,1342.0,1358.75,1358.75,1097.4285714285713,1126.2857142857142,191.8713606758944
2022-08-16,ZEYTY,Zeytinyağı 1L,316.0,224.17,0,0,2022,8,16,1,33,3,0,1,0.903455919395466,295.0,360.0,330.0,330.0,302.2857142857143,308.67857142857144,41.81990867881884
2022-08-17,SARDL,Sardalya Konservesi,564.0,23.72,0,0,2022,8,17,2,33,3,0,1,0.8937452901281085,629.0,548.0,653.0,621.0,553.5,575.2678571428571,98.75348095130673
2022-08-17,SOMON,Somon Konservesi,219.0,70.4,0,0,2022,8,17,2,33,3,0,1,0.9184605348988911,211.0,241.0,236.0,217.0,213.28571428571428,197.98214285714286,31.82616473759829
2022-08-17,TON160,Ton Balığı Konservesi 160g,700.0,51.16,0,0,2022,8,17,2,33,3,0,1,0.9042863455589923,624.0,824.1875,683.0,791.0,655.0267857142857,659.9129464285714,118.83700681600807
2022-08-17,TON80,Ton Balığı Konservesi 80g,1100.0,29.88,0,0,2022,8,17,2,33,3,0,1,0.9049061175045426,1040.0,1247.0,1067.0,1358.75,1054.2857142857142,1114.9017857142858,158.8193043322234
2022-08-17,ZEYTY,Zeytinyağı 1L,298.0,223.66,0,0,2022,8,17,2,33,3,0,1,0.9014005037783375,316.0,340.0,318.0,318.0,296.0,308.17857142857144,34.336569426778475
2022-08-18,SARDL,Sardalya Konservesi,615.0,23.67,0,0,2022,8,18,3,33,3,0,1,0.8918613413715147,564.0,653.0,636.0,653.0,555.7857142857143,573.2321428571429,98.79012144560912
2022-08-18,SOMON,Somon Konservesi,198.0,71.44,0,0,2022,8,18,3,33,3,0,1,0.9320287018917155,219.0,236.0,197.0,214.0,210.14285714285714,198.05357142857142,29.644721685479
2022-08-18,TON160,Ton Balığı Konservesi 160g,747.0,51.99,0,0,2022,8,18,3,33,3,0,1,0.91895713654441,700.0,688.0,742.0,571.0,637.2857142857143,656.6629464285714,96.55519023804273
2022-08-18,TON80,Ton Balığı Konservesi 80g,1321.0,29.33,0,0,2022,8,18,3,33,3,0,1,0.8882495457298606,1100.0,1234.0,1310.0,1227.0,1033.2857142857142,1105.6607142857142,137.3592786402554
2022-08-18,ZEYTY,Zeytinyağı 1L,375.0,230.9,0,0,2022,8,18,3,33,3,0,1,0.9305793450881612,298.0,300.0,336.0,312.0,290.0,307.4642857142857,28.548204847239905
2022-08-19,SARDL,Sardalya Konservesi,653.0,25.23,0,0,2022,8,19,4,33,3,0,1,0.950640542577242,615.0,653.0,645.0,601.0,550.3571428571429,571.875,93.45797374832686
2022-08-19,SOMON,Somon Konservesi,188.0,69.74,0,0,2022,8,19,4,33,3,0,1,0.9098499673842139,198.0,214.0,76.5,202.0,204.71428571428572,197.48214285714286,27.524015487777522
2022-08-19,TON160,Ton Balığı Konservesi 160g,621.0,52.46,0,0,2022,8,19,4,33,3,0,1,0.9272646928855501,747.0,679.0,637.0,743.0,645.7142857142857,662.9486607142857,104.00755467066459
2022-08-19,TON80,Ton Balığı Konservesi 80g,1242.0,29.84,0,0,2022,8,19,4,33,3,0,1,0.9036947304663839,1321.0,1144.0,1164.0,1142.0,1045.7142857142858,1109.017857142857,160.52903609182786
2022-08-19,ZEYTY,Zeytinyağı 1L,366.0,230.3,0,0,2022,8,19,4,33,3,0,1,0.9281612090680101,375.0,320.0,349.0,322.0,300.7142857142857,309.7142857142857,43.22697570466169
2022-08-20,SARDL,Sardalya Konservesi,467.0,24.31,0,0,2022,8,20,5,33,3,1,1,0.9159758854559156,653.0,408.0,433.0,497.0,550.3571428571429,573.7321428571429,93.45797374832686
2022-08-20,SOMON,Somon Konservesi,178.0,70.16,0,0,2022,8,20,5,33,3,1,1,0.9153294194390084,188.0,211.0,152.0,159.0,201.0,196.98214285714286,27.814864131731028
2022-08-20,TON160,Ton Balığı Konservesi 160g,502.0,51.86,0,0,2022,8,20,5,33,3,1,1,0.9166593018117543,621.0,552.0,479.0,518.0,637.4285714285714,658.5915178571429,103.22121413555891
2022-08-20,TON80,Ton Balığı Konservesi 80g,1210.0,30.1,1,0,2022,8,20,5,33,3,1,1,0.9115687462144154,1242.0,944.0,861.0,877.0,1059.7142857142858,1112.5892857142858,174.21893724632258
2022-08-20,ZEYTY,Zeytinyağı 1L,225.0,224.39,0,0,2022,8,20,5,33,3,1,1,0.9043425692695214,366.0,252.0,223.0,239.0,307.2857142857143,311.2857142857143,49.66458928221816
