tarih,urun_kodu,urun_adi,satis_adedi,birim_fiyat,promosyon_var_mi,resmi_tatil_mi
2022-09-11,SOMON,Somon Konservesi,147.0,71.54,0,0
2022-09-12,SOMON,Somon Konservesi,261.0,72.37,1,0
2022-09-13,SOMON,Somon Konservesi,190.0,69.0,0,0
2022-09-14,SOMON,Somon Konservesi,194.0,71.31,0,0
2022-09-15,SOMON,Somon Konservesi,214.0,71.01,0,0
2022-09-16,SOMON,Somon Konservesi,196.0,71.33,0,0
2022-09-17,SOMON,Somon Konservesi,129.0,67.93,0,0
2022-09-18,SOMON,Somon Konservesi,116.0,69.99,0,0
2022-09-19,SOMON,Somon Konservesi,189.0,69.01,0,0
2022-09-20,SOMON,Somon Konservesi,201.0,70.45,0,0
2022-09-21,SOMON,Somon Konservesi,197.0,70.33,0,0
2022-09-22,SOMON,Somon Konservesi,194.0,70.05,0,0
2022-09-23,SOMON,Somon Konservesi,216.0,71.3,0,0
2022-09-24,SOMON,Somon Konservesi,140.0,69.96,0,0
2022-09-25,SOMON,Somon Konservesi,165.0,71.93,1,0
2022-09-26,SOMON,Somon Konservesi,211.0,73.55,0,0
2022-09-27,SOMON,Somon Konservesi,199.0,68.33,0,0
2022-09-28,SOMON,Somon Konservesi,187.0,69.97,0,0
2022-09-29,SOMON,Somon Konservesi,210.0,71.29,0,0
2022-09-30,SOMON,Somon Konservesi,186.0,70.15,0,0
2022-10-01,SOMON,Somon Konservesi,144.0,71.36,0,0
2022-10-02,SOMON,Somon Konservesi,157.0,69.43,0,0
2022-10-03,SOMON,Somon Konservesi,208.0,69.96,0,0
2022-10-04,SOMON,Somon Konservesi,203.0,71.54,0,0
2022-10-05,SOMON,Somon Konservesi,198.0,70.03,0,0
2022-10-06,SOMON,Somon Konservesi,193.0,70.91,0,0
2022-10-07,SOMON,Somon Konservesi,208.0,69.6,0,0
2022-10-08,SOMON,Somon Konservesi,129.0,70.91,0,0
2022-10-09,SOMON,Somon Konservesi,145.0,71.84,0,0
2022-10-10,SOMON,Somon Konservesi,296.5,70.01,0,0
2022-10-11,SOMON,Somon Konservesi,177.0,74.24,0,0
2022-10-12,SOMON,Somon Konservesi,296.5,70.81,0,0
2022-10-13,SOMON,Somon Konservesi,182.0,74.33,0,0
2022-10-14,SOMON,Somon Konservesi,179.0,69.78,0,0
2022-10-15,SOMON,Somon Konservesi,130.0,72.87,0,0
2022-10-16,SOMON,Somon Konservesi,141.0,69.94,0,0
2022-10-17,SOMON,Somon Konservesi,210.0,71.61,0,0
2022-10-18,SOMON,Somon Konservesi,197.0,71.33,0,0
2022-10-19,SOMON,Somon Konservesi,173.0,71.07,0,0
2022-10-20,SOMON,Somon Konservesi,263.0,70.96,1,0
2022-10-21,SOMON,Somon Konservesi,169.0,70.63,0,0
2022-10-22,SOMON,Somon Konservesi,138.0,69.66,0,0
2022-10-23,SOMON,Somon Konservesi,157.0,72.63,0,0
2022-10-24,SOMON,Somon Konservesi,183.0,71.06,0,0
2022-10-25,SOMON,Somon Konservesi,177.0,70.82,0,0
2022-10-26,SOMON,Somon Konservesi,227.0,72.49,0,0
2022-10-27,SOMON,Somon Konservesi,175.0,70.4,0,0
2022-10-28,SOMON,Somon Konservesi,199.0,72.85,0,0
2022-10-29,SOMON,Somon Konservesi,76.5,71.91,0,1
2022-10-30,SOMON,Somon Konservesi,123.0,69.5,0,0
2022-10-31,SOMON,Somon Konservesi,195.0,71.24,0,0
2022-11-01,SOMON,Somon Konservesi,232.0,70.99,0,0
2022-11-02,SOMON,Somon Konservesi,185.0,71.07,0,0
2022-11-03,SOMON,Somon Konservesi,209.0,71.72,0,0
2022-11-04,SOMON,Somon Konservesi,192.0,70.52,0,0
2022-11-05,SOMON,Somon Konservesi,150.0,73.01,0,0
2022-11-06,SOMON,Somon Konservesi,223.0,71.91,1,0
2022-11-07,SOMON,Somon Konservesi,172.0,74.46,0,0
2022-11-08,SOMON,Somon Konservesi,206.0,69.22,0,0
2022-11-09,SOMON,Somon Konservesi,190.0,73.62,0,0
2022-11-10,SOMON,Somon Konservesi,181.0,70.97,0,0
2022-11-11,SOMON,Somon Konservesi,212.0,70.03,0,0
2022-11-12,SOMON,Somon Konservesi,142.0,71.18,0,0
2022-11-13,SOMON,Somon Konservesi,150.0,69.13,0,0
2022-11-14,SOMON,Somon Konservesi,173.0,72.62,0,0
2022-11-15,SOMON,Somon Konservesi,194.0,72.17,0,0
2022-11-16,SOMON,Somon Konservesi,149.0,71.17,0,0
2022-11-17,SOMON,Somon Konservesi,199.0,70.89,0,0
2022-11-18,SOMON,Somon Konservesi,191.0,71.07,0,0
2022-11-19,SOMON,Somon Konservesi,138.0,74.03,0,0
2022-11-20,SOMON,Somon Konservesi,137.0,68.89,0,0
2022-11-21,SOMON,Somon Konservesi,181.0,72.07,0,0
2022-11-22,SOMON,Somon Konservesi,171.0,73.0,0,0
2022-11-23,SOMON,Somon Konservesi,171.0,71.77,0,0
2022-11-24,SOMON,Somon Konservesi,205.0,71.56,0,0
2022-11-25,SOMON,Somon Konservesi,191.0,71.78,0,0
2022-11-26,SOMON,Somon Konservesi,140.0,72.07,0,0
2022-11-27,SOMON,Somon Konservesi,146.0,73.05,0,0
2022-11-28,SOMON,Somon Konservesi,197.0,74.12,0,0
2022-11-29,SOMON,Somon Konservesi,208.0,69.7,0,0
2022-11-30,SOMON,Somon Konservesi,232.0,74.06,0,0
2022-12-01,SOMON,Somon Konservesi,187.0,74.23,0,0
2022-12-02,SOMON,Somon Konservesi,190.0,72.43,0,0
2022-12-03,SOMON,Somon Konservesi,138.0,71.59,0,0
2022-12-04,SOMON,Somon Konservesi,121.0,74.06,0,0
2022-12-05,SOMON,Somon Konservesi,213.0,70.77,0,0
2022-12-06,SOMON,Somon Konservesi,184.0,74.34,0,0
2022-12-07,SOMON,Somon Konservesi,76.5,74.65,0,0
2022-12-08,SOMON,Somon Konservesi,157.0,71.9,0,0
2022-12-09,SOMON,Somon Konservesi,184.0,69.9,0,0
2022-12-10,SOMON,Somon Konservesi,147.0,73.43,0,0
2022-12-11,SOMON,Somon Konservesi,136.0,71.68,0,0
2022-12-12,SOMON,Somon Konservesi,191.0,72.33,0,0
2022-12-13,SOMON,Somon Konservesi,262.0,72.63,1,0
2022-12-14,SOMON,Somon Konservesi,191.0,69.99,0,0
2022-12-15,SOMON,Somon Konservesi,210.0,72.4,0,0
2022-12-16,SOMON,Somon Konservesi,198.0,71.25,0,0
2022-12-17,SOMON,Somon Konservesi,137.0,73.3,0,0
2022-12-18,SOMON,Somon Konservesi,167.5,69.96,0,0
2022-12-19,SOMON,Somon Konservesi,198.0,73.61,0,0
2022-12-20,SOMON,Somon Konservesi,167.0,72.6,0,0
2022-12-21,SOMON,Somon Konservesi,218.0,73.69,0,0
2022-12-22,SOMON,Somon Konservesi,197.5,70.97,0,0
2022-12-23,SOMON,Somon Konservesi,177.0,74.25,0,0
2022-12-24,SOMON,Somon Konservesi,123.0,72.06,0,0
2022-12-25,SOMON,Somon Konservesi,144.0,72.56,0,0
2022-12-26,SOMON,Somon Konservesi,201.0,70.75,0,0
2022-12-27,SOMON,Somon Konservesi,205.0,73.62,0,0
2022-12-28,SOMON,Somon Konservesi,176.0,73.38,0,0
2022-12-29,SOMON,Somon Konservesi,200.0,72.56,0,0
2022-12-30,SOMON,Somon Konservesi,195.0,74.88,0,0
2022-12-31,SOMON,Somon Konservesi,129.0,73.4,0,0
2023-01-01,SOMON,Somon Konservesi,76.5,71.12,0,1
2023-01-02,SOMON,Somon Konservesi,227.0,72.21,0,0
2023-01-03,SOMON,Somon Konservesi,200.0,72.26,0,0
2023-01-04,SOMON,Somon Konservesi,178.0,73.68,0,0
2023-01-05,SOMON,Somon Konservesi,205.0,72.25,0,0
2023-01-06,SOMON,Somon Konservesi,164.0,73.53,0,0
2023-01-07,SOMON,Somon Konservesi,133.0,73.8,0,0
2023-01-08,SOMON,Somon Konservesi,144.0,72.18,0,0
2023-01-09,SOMON,Somon Konservesi,192.0,75.19,0,0
2023-01-10,SOMON,Somon Konservesi,172.0,74.71,0,0
2023-01-11,SOMON,Somon Konservesi,186.0,73.2,0,0
2023-01-12,SOMON,Somon Konservesi,190.0,73.45,0,0
2023-01-13,SOMON,Somon Konservesi,181.0,71.1,0,0
2023-01-14,SOMON,Somon Konservesi,125.0,70.68,0,0
2023-01-15,SOMON,Somon Konservesi,136.0,73.8,0,0
2023-01-16,SOMON,Somon Konservesi,296.5,73.46,1,0
2023-01-17,SOMON,Somon Konservesi,205.0,72.71,0,0
2023-01-18,SOMON,Somon Konservesi,238.0,73.2,0,0
2023-01-19,SOMON,Somon Konservesi,210.5,68.77,0,0
2023-01-20,SOMON,Somon Konservesi,183.0,74.16,0,0
2023-01-21,SOMON,Somon Konservesi,139.0,74.06,0,0
2023-01-22,SOMON,Somon Konservesi,127.0,74.52,0,0
2023-01-23,SOMON,Somon Konservesi,202.0,73.52,0,0
2023-01-24,SOMON,Somon Konservesi,76.5,73.48,0,0
2023-01-25,SOMON,Somon Konservesi,169.0,75.08,0,0
2023-01-26,SOMON,Somon Konservesi,176.0,74.775,0,0
2023-01-27,SOMON,Somon Konservesi,246.0,74.47,1,0
2023-01-28,SOMON,Somon Konservesi,148.0,69.75,0,0
2023-01-29,SOMON,Somon Konservesi,143.0,73.0,0,0
2023-01-30,SOMON,Somon Konservesi,201.0,75.52,0,0
2023-01-31,SOMON,Somon Konservesi,194.0,73.69,0,0
2023-02-01,SOMON,Somon Konservesi,192.0,71.78,0,0
2023-02-02,SOMON,Somon Konservesi,189.0,76.38,0,0
2023-02-03,SOMON,Somon Konservesi,215.0,73.28,0,0
2023-02-04,SOMON,Somon Konservesi,146.0,71.26,0,0
2023-02-05,SOMON,Somon Konservesi,144.0,71.21,0,0
2023-02-06,SOMON,Somon Konservesi,205.0,73.54,0,0
2023-02-07,SOMON,Somon Konservesi,187.0,72.1,0,0
2023-02-08,SOMON,Somon Konservesi,187.0,74.59,0,0
2023-02-09,SOMON,Somon Konservesi,199.0,74.75,0,0
2023-02-10,SOMON,Somon Konservesi,190.0,73.0,0,0
2023-02-11,SOMON,Somon Konservesi,137.0,73.68,0,0
2023-02-12,SOMON,Somon Konservesi,135.0,73.275,0,0
2023-02-13,SOMON,Somon Konservesi,161.0,72.87,0,0
2023-02-14,SOMON,Somon Konservesi,187.0,73.12,0,0
2023-02-15,SOMON,Somon Konservesi,187.0,70.09,0,0
2023-02-16,SOMON,Somon Konservesi,187.0,72.55,0,0
2023-02-17,SOMON,Somon Konservesi,211.0,72.74,0,0
2023-02-18,SOMON,Somon Konservesi,132.0,72.68,0,0
2023-02-19,SOMON,Somon Konservesi,127.0,74.08,0,0
2023-02-20,SOMON,Somon Konservesi,208.0,76.18,0,0
2023-02-21,SOMON,Somon Konservesi,211.0,72.16,0,0
2023-02-22,SOMON,Somon Konservesi,240.0,75.72,1,0
2023-02-23,SOMON,Somon Konservesi,186.0,72.21,0,0
2023-02-24,SOMON,Somon Konservesi,183.0,71.86,0,0
2023-02-25,SOMON,Somon Konservesi,145.0,73.38,0,0
2023-02-26,SOMON,Somon Konservesi,138.0,74.12,0,0
2023-02-27,SOMON,Somon Konservesi,175.0,73.3,0,0
2023-02-28,SOMON,Somon Konservesi,205.0,74.92,0,0
2023-03-01,SOMON,Somon Konservesi,178.0,73.15,0,0
2023-03-02,SOMON,Somon Konservesi,200.0,76.39,0,0
2023-03-03,SOMON,Somon Konservesi,203.0,74.69,0,0
2023-03-04,SOMON,Somon Konservesi,157.0,72.34,0,0
2023-03-05,SOMON,Somon Konservesi,149.0,73.55,0,0
2023-03-06,SOMON,Somon Konservesi,197.0,76.33,0,0
2023-03-07,SOMON,Somon Konservesi,157.0,72.44,0,0
2023-03-08,SOMON,Somon Konservesi,200.0,74.15,0,0
2023-03-09,SOMON,Somon Konservesi,198.0,73.37,0,0
2023-03-10,SOMON,Somon Konservesi,211.0,74.89,0,0
2023-03-11,SOMON,Somon Konservesi,139.0,73.93,0,0
2023-03-12,SOMON,Somon Konservesi,140.0,74.03,0,0
2023-03-13,SOMON,Somon Konservesi,188.0,73.55,0,0
2023-03-14,SOMON,Somon Konservesi,198.0,73.66,0,0
2023-03-15,SOMON,Somon Konservesi,189.0,73.1,0,0
2023-03-16,SOMON,Somon Konservesi,283.0,77.07,1,0
2023-03-17,SOMON,Somon Konservesi,209.0,72.98,0,0
2023-03-18,SOMON,Somon Konservesi,139.0,75.36,0,0
2023-03-19,SOMON,Somon Konservesi,177.0,73.39,1,0
2023-03-20,SOMON,Somon Konservesi,183.0,74.8,0,0
2023-03-21,SOMON,Somon Konservesi,218.0,76.12,0,0
2023-03-22,SOMON,Somon Konservesi,214.0,74.45,0,0
2023-03-23,SOMON,Somon Konservesi,185.0,73.92,0,0
2023-03-24,SOMON,Somon Konservesi,221.0,76.19,0,0
2023-03-25,SOMON,Somon Konservesi,144.0,77.5,0,0
2023-03-26,SOMON,Somon Konservesi,144.0,75.88,0,0
2023-03-27,SOMON,Somon Konservesi,203.0,76.71,0,0
2023-03-28,SOMON,Somon Konservesi,206.0,75.84,0,0
2023-03-29,SOMON,Somon Konservesi,209.0,74.31,0,0
2023-03-30,SOMON,Somon Konservesi,284.0,75.76,1,0
2023-03-31,SOMON,Somon Konservesi,251.0,74.88,1,0
2023-04-01,SOMON,Somon Konservesi,141.0,74.64,0,0
2023-04-02,SOMON,Somon Konservesi,129.0,75.11,0,0
2023-04-03,SOMON,Somon Konservesi,296.5,74.37,0,0
2023-04-04,SOMON,Somon Konservesi,209.0,71.43,0,0
2023-04-05,SOMON,Somon Konservesi,200.0,75.05,0,0
2023-04-06,SOMON,Somon Konservesi,205.0,74.06,0,0
2023-04-07,SOMON,Somon Konservesi,186.0,73.61,0,0
2023-04-08,SOMON,Somon Konservesi,144.0,75.81,0,0
2023-04-09,SOMON,Somon Konservesi,158.0,72.98,0,0
2023-04-10,SOMON,Somon Konservesi,194.0,73.78,0,0
2023-04-11,SOMON,Somon Konservesi,213.0,77.55,0,0
2023-04-12,SOMON,Somon Konservesi,264.0,72.4,0,0
2023-04-13,SOMON,Somon Konservesi,296.5,71.26,0,0
2023-04-14,SOMON,Somon Konservesi,296.5,76.76,1,0
2023-04-15,SOMON,Somon Konservesi,261.5,78.32,0,0
2023-04-16,SOMON,Somon Konservesi,190.0,74.57,0,0
2023-04-17,SOMON,Somon Konservesi,250.0,75.77,0,0
2023-04-18,SOMON,Somon Konservesi,296.5,74.11,1,0
2023-04-19,SOMON,Somon Konservesi,271.0,77.18,0,0
2023-04-20,SOMON,Somon Konservesi,235.0,74.18,0,0
2023-04-21,SOMON,Somon Konservesi,92.0,74.11,0,1
2023-04-22,SOMON,Somon Konservesi,76.5,75.39,0,1
2023-04-23,SOMON,Somon Konservesi,76.5,75.09,0,1
2023-04-24,SOMON,Somon Konservesi,81.0,77.89,0,1
2023-04-25,SOMON,Somon Konservesi,182.0,76.29,0,0
2023-04-26,SOMON,Somon Konservesi,217.0,74.71,0,0
2023-04-27,SOMON,Somon Konservesi,220.0,74.41,0,0
2023-04-28,SOMON,Somon Konservesi,208.0,76.98,0,0
2023-04-29,SOMON,Somon Konservesi,137.0,73.56,0,0
2023-04-30,SOMON,Somon Konservesi,129.0,76.31,0,0
2023-05-01,SOMON,Somon Konservesi,83.0,75.08,0,1
2023-05-02,SOMON,Somon Konservesi,183.0,74.53,0,0
2023-05-03,SOMON,Somon Konservesi,191.0,72.69,0,0
2023-05-04,SOMON,Somon Konservesi,183.0,76.59,0,0
2023-05-05,SOMON,Somon Konservesi,193.0,75.48,0,0
2023-05-06,SOMON,Somon Konservesi,150.0,74.47,0,0
2023-05-07,SOMON,Somon Konservesi,152.0,77.97,0,0
2023-05-08,SOMON,Somon Konservesi,228.0,74.46,0,0
2023-05-09,SOMON,Somon Konservesi,190.0,77.05,0,0
2023-05-10,SOMON,Somon Konservesi,214.0,74.39,0,0
2023-05-11,SOMON,Somon Konservesi,183.0,75.84,0,0
2023-05-12,SOMON,Somon Konservesi,257.0,75.38,1,0
2023-05-13,SOMON,Somon Konservesi,152.0,74.37,0,0
2023-05-14,SOMON,Somon Konservesi,150.0,76.82,0,0
2023-05-15,SOMON,Somon Konservesi,182.0,76.91,0,0
2023-05-16,SOMON,Somon Konservesi,296.5,74.77,1,0
2023-05-17,SOMON,Somon Konservesi,174.0,75.87,0,0
2023-05-18,SOMON,Somon Konservesi,207.0,76.06,0,0
2023-05-19,SOMON,Somon Konservesi,76.5,76.54,0,1
2023-05-20,SOMON,Somon Konservesi,124.0,78.63,0,0
2023-05-21,SOMON,Somon Konservesi,160.0,75.96,0,0
2023-05-22,SOMON,Somon Konservesi,210.0,76.71,0,0
2023-05-23,SOMON,Somon Konservesi,202.0,74.24,0,0
2023-05-24,SOMON,Somon Konservesi,242.0,75.8,1,0
2023-05-25,SOMON,Somon Konservesi,184.0,77.19,0,0
2023-05-26,SOMON,Somon Konservesi,204.0,74.83,0,0
2023-05-27,SOMON,Somon Konservesi,143.0,75.7,0,0
2023-05-28,SOMON,Somon Konservesi,157.0,75.63,0,0
2023-05-29,SOMON,Somon Konservesi,190.0,74.56,0,0
2023-05-30,SOMON,Somon Konservesi,182.0,76.72,0,0
2023-05-31,SOMON,Somon Konservesi,199.0,74.44,0,0
2023-06-01,SOMON,Somon Konservesi,245.0,77.35,0,0
2023-06-02,SOMON,Somon Konservesi,290.0,76.19,1,0
2023-06-03,SOMON,Somon Konservesi,169.0,76.49,0,0
2023-06-04,SOMON,Somon Konservesi,178.0,76.49,0,0
2023-06-05,SOMON,Somon Konservesi,214.0,74.57,0,0
2023-06-06,SOMON,Somon Konservesi,200.0,77.8,0,0
2023-06-07,SOMON,Somon Konservesi,214.0,75.33,0,0
2023-06-08,SOMON,Somon Konservesi,223.0,73.79,0,0
2023-06-09,SOMON,Somon Konservesi,230.0,77.34,0,0
2023-06-10,SOMON,Somon Konservesi,177.0,77.44,0,0
2023-06-11,SOMON,Somon Konservesi,196.0,75.65,0,0
2023-06-12,SOMON,Somon Konservesi,223.0,75.74,0,0
2023-06-13,SOMON,Somon Konservesi,237.0,75.2,0,0
2023-06-14,SOMON,Somon Konservesi,225.0,75.86,0,0
2023-06-15,SOMON,Somon Konservesi,223.0,76.01,0,0
2023-06-16,SOMON,Somon Konservesi,219.0,76.59,0,0
2023-06-17,SOMON,Somon Konservesi,176.0,75.75,0,0
2023-06-18,SOMON,Somon Konservesi,167.0,75.94,0,0
2023-06-19,SOMON,Somon Konservesi,219.0,75.05,0,0
2023-06-20,SOMON,Somon Konservesi,296.5,74.55,1,0
2023-06-21,SOMON,Somon Konservesi,238.0,78.56,0,0
2023-06-22,SOMON,Somon Konservesi,241.0,79.77,0,0
2023-06-23,SOMON,Somon Konservesi,234.0,76.23,0,0
2023-06-24,SOMON,Somon Konservesi,151.0,78.6,0,0
2023-06-25,SOMON,Somon Konservesi,168.0,74.74,0,0
2023-06-26,SOMON,Somon Konservesi,186.0,75.66,0,0
2023-06-27,SOMON,Somon Konservesi,222.0,74.68,0,0
2023-06-28,SOMON,Somon Konservesi,91.0,76.68,0,1
2023-06-29,SOMON,Somon Konservesi,89.0,79.7,0,1
2023-06-30,SOMON,Somon Konservesi,79.0,77.07,0,1
2023-07-01,SOMON,Somon Konservesi,76.5,76.62,0,1
2023-07-02,SOMON,Somon Konservesi,150.0,74.58,0,0
2023-07-03,SOMON,Somon Konservesi,217.0,77.46,0,0
2023-07-04,SOMON,Somon Konservesi,237.0,76.57,0,0
2023-07-05,SOMON,Somon Konservesi,223.0,79.88,0,0
2023-07-06,SOMON,Somon Konservesi,192.0,79.49,0,0
2023-07-07,SOMON,Somon Konservesi,221.0,77.02,0,0
2023-07-08,SOMON,Somon Konservesi,171.0,76.0,0,0
2023-07-09,SOMON,Somon Konservesi,136.0,76.51,0,0
2023-07-10,SOMON,Somon Konservesi,241.0,74.42,0,0
2023-07-11,SOMON,Somon Konservesi,241.0,74.36,0,0
2023-07-12,SOMON,Somon Konservesi,224.0,77.09,0,0
2023-07-13,SOMON,Somon Konservesi,237.0,76.8,0,0
2023-07-14,SOMON,Somon Konservesi,228.0,75.13,0,0
2023-07-15,SOMON,Somon Konservesi,165.0,75.21,0,0
2023-07-16,SOMON,Somon Konservesi,165.0,77.98,0,0
2023-07-17,SOMON,Somon Konservesi,215.0,77.95,0,0
2023-07-18,SOMON,Somon Konservesi,223.0,76.94,0,0
2023-07-19,SOMON,Somon Konservesi,213.0,76.58,0,0
2023-07-20,SOMON,Somon Konservesi,207.0,76.41,0,0
2023-07-21,SOMON,Somon Konservesi,290.0,74.48,1,0
2023-07-22,SOMON,Somon Konservesi,166.0,78.08,0,0
2023-07-23,SOMON,Somon Konservesi,157.0,75.2,0,0
2023-07-24,SOMON,Somon Konservesi,219.0,78.23,0,0
2023-07-25,SOMON,Somon Konservesi,212.5,74.99,0,0
2023-07-26,SOMON,Somon Konservesi,206.0,76.94,0,0
2023-07-27,SOMON,Somon Konservesi,226.0,77.49,0,0
2023-07-28,SOMON,Somon Konservesi,229.0,74.86,0,0
2023-07-29,SOMON,Somon Konservesi,160.0,78.79,0,0
2023-07-30,SOMON,Somon Konservesi,167.0,74.1,0,0
2023-07-31,SOMON,Somon Konservesi,217.0,78.24,0,0
2023-08-01,SOMON,Somon Konservesi,269.0,76.43,0,0
2023-08-02,SOMON,Somon Konservesi,207.0,76.33,0,0
2023-08-03,SOMON,Somon Konservesi,238.0,77.41,0,0
2023-08-04,SOMON,Somon Konservesi,183.0,78.22,0,0
2023-08-05,SOMON,Somon Konservesi,178.0,76.39,0,0
2023-08-06,SOMON,Somon Konservesi,147.0,77.88499999999999,0,0
2023-08-07,SOMON,Somon Konservesi,246.0,79.38,0,0
2023-08-08,SOMON,Somon Konservesi,244.0,77.02,0,0
2023-08-09,SOMON,Somon Konservesi,209.0,80.6,0,0
2023-08-10,SOMON,Somon Konservesi,264.0,78.38,0,0
2023-08-11,SOMON,Somon Konservesi,222.5,78.56,0,0
2023-08-12,SOMON,Somon Konservesi,181.0,77.94,0,0
2023-08-13,SOMON,Somon Konservesi,162.0,76.01,0,0
2023-08-14,SOMON,Somon Konservesi,217.0,77.23,0,0
2023-08-15,SOMON,Somon Konservesi,226.0,78.0,0,0
2023-08-16,SOMON,Somon Konservesi,249.0,78.65,0,0
2023-08-17,SOMON,Somon Konservesi,229.0,75.7,0,0
2023-08-18,SOMON,Somon Konservesi,232.0,77.61,0,0
2023-08-19,SOMON,Somon Konservesi,150.0,77.69,0,0
2023-08-20,SOMON,Somon Konservesi,187.0,80.0,0,0
2023-08-21,SOMON,Somon Konservesi,239.0,78.61,0,0
2023-08-22,SOMON,Somon Konservesi,246.0,77.98,0,0
2023-08-23,SOMON,Somon Konservesi,296.5,74.0,0,0
2023-08-24,SOMON,Somon Konservesi,231.0,76.93,0,0
2023-08-25,SOMON,Somon Konservesi,229.0,79.54,0,0
2023-08-26,SOMON,Somon Konservesi,145.0,77.3,0,0
2023-08-27,SOMON,Somon Konservesi,172.0,77.72,0,0
2023-08-28,SOMON,Somon Konservesi,192.0,76.6,0,0
2023-08-29,SOMON,Somon Konservesi,234.0,81.47,0,0
2023-08-30,SOMON,Somon Konservesi,101.0,77.6,0,1
2023-08-31,SOMON,Somon Konservesi,253.0,78.19,0,0
2023-09-01,SOMON,Somon Konservesi,178.0,79.94,0,0
2023-09-02,SOMON,Somon Konservesi,161.0,78.73,0,0
2023-09-03,SOMON,Somon Konservesi,131.0,76.48,0,0
2023-09-04,SOMON,Somon Konservesi,213.0,76.78,0,0
2023-09-05,SOMON,Somon Konservesi,296.5,78.52,0,0
2023-09-06,SOMON,Somon Konservesi,296.5,78.63,0,0
2023-09-07,SOMON,Somon Konservesi,185.0,78.66,0,0
2023-09-08,SOMON,Somon Konservesi,215.0,78.69,0,0
2023-09-09,SOMON,Somon Konservesi,123.0,77.16,0,0
2023-09-10,SOMON,Somon Konservesi,149.0,77.71,0,0
2023-09-11,SOMON,Somon Konservesi,175.0,77.55,0,0
2023-09-12,SOMON,Somon Konservesi,221.0,79.42,0,0
2023-09-13,SOMON,Somon Konservesi,173.0,78.595,0,0
2023-09-14,SOMON,Somon Konservesi,201.0,77.77,0,0
2023-09-15,SOMON,Somon Konservesi,208.0,77.02,0,0
2023-09-16,SOMON,Somon Konservesi,142.0,76.89,0,0
2023-09-17,SOMON,Somon Konservesi,149.0,77.98,0,0
2023-09-18,SOMON,Somon Konservesi,196.0,78.33,0,0
2023-09-19,SOMON,Somon Konservesi,199.0,77.12,0,0
2023-09-20,SOMON,Somon Konservesi,185.0,77.99,0,0
2023-09-21,SOMON,Somon Konservesi,205.0,78.67,0,0
2023-09-22,SOMON,Somon Konservesi,214.0,77.91,0,0
2023-09-23,SOMON,Somon Konservesi,127.0,78.88,0,0
2023-09-24,SOMON,Somon Konservesi,204.0,80.58,1,0
2023-09-25,SOMON,Somon Konservesi,205.0,80.08,0,0
2023-09-26,SOMON,Somon Konservesi,216.0,74.86,0,0
2023-09-27,SOMON,Somon Konservesi,205.0,78.64,0,0
2023-09-28,SOMON,Somon Konservesi,230.0,79.42,0,0
2023-09-29,SOMON,Somon Konservesi,191.0,77.73,0,0
2023-09-30,SOMON,Somon Konservesi,175.0,77.27,1,0
2023-10-01,SOMON,Somon Konservesi,121.0,76.98,0,0
2023-10-02,SOMON,Somon Konservesi,231.0,79.33,0,0
2023-10-03,SOMON,Somon Konservesi,186.0,81.9,0,0
2023-10-04,SOMON,Somon Konservesi,76.5,78.27,0,0
2023-10-05,SOMON,Somon Konservesi,201.0,79.4,0,0
2023-10-06,SOMON,Somon Konservesi,218.0,78.34,0,0
2023-10-07,SOMON,Somon Konservesi,148.0,77.07,0,0
2023-10-08,SOMON,Somon Konservesi,143.0,79.33,0,0
2023-10-09,SOMON,Somon Konservesi,200.0,80.05,0,0
2023-10-10,SOMON,Somon Konservesi,201.0,77.98,0,0
2023-10-11,SOMON,Somon Konservesi,209.0,76.34,0,0
2023-10-12,SOMON,Somon Konservesi,189.0,80.24,0,0
2023-10-13,SOMON,Somon Konservesi,189.0,77.48,0,0
2023-10-14,SOMON,Somon Konservesi,145.0,78.81,0,0
2023-10-15,SOMON,Somon Konservesi,159.0,81.48,0,0
2023-10-16,SOMON,Somon Konservesi,192.5,80.27,0,0
2023-10-17,SOMON,Somon Konservesi,226.0,77.51,0,0
2023-10-18,SOMON,Somon Konservesi,204.0,78.61,0,0
2023-10-19,SOMON,Somon Konservesi,200.0,80.01,0,0
2023-10-20,SOMON,Somon Konservesi,207.0,80.86,0,0
2023-10-21,SOMON,Somon Konservesi,175.0,80.62,0,0
2023-10-22,SOMON,Somon Konservesi,143.0,79.02,0,0
2023-10-23,SOMON,Somon Konservesi,179.0,79.01,0,0
2023-10-24,SOMON,Somon Konservesi,211.0,77.54,0,0
2023-10-25,SOMON,Somon Konservesi,193.0,77.15,0,0
2023-10-26,SOMON,Somon Konservesi,192.0,77.51,0,0
2023-10-27,SOMON,Somon Konservesi,193.0,78.94,0,0
2023-10-28,SOMON,Somon Konservesi,140.0,76.95,0,0
2023-10-29,SOMON,Somon Konservesi,76.5,77.71,0,1
2023-10-30,SOMON,Somon Konservesi,290.0,80.43,1,0
2023-10-31,SOMON,Somon Konservesi,225.0,77.2,0,0
2023-11-01,SOMON,Somon Konservesi,190.0,78.49,0,0
2023-11-02,SOMON,Somon Konservesi,200.0,77.9,0,0
2023-11-03,SOMON,Somon Konservesi,236.0,82.48,1,0
2023-11-04,SOMON,Somon Konservesi,197.0,76.1,1,0
2023-11-05,SOMON,Somon Konservesi,143.0,80.29,0,0
2023-11-06,SOMON,Somon Konservesi,182.0,80.35,0,0
